timestamp,raw_log_preview,extracted_asset,extracted_threat,likelihood_score,impact_score,risk_score,confidence,requires_review,human_override
2026-05-04T13:01:49.857935,POST http://localhost:8080/tienda1/miembros/editar.jsp HTTP/1.1 modo=registro&login=winnie&password=,public_web_server,malicious_file,3,5,15,0.97,False,
2026-05-04T13:02:04.368562,GET http://localhost:8080/tienda1/6909030637832563290.jsp.Bak HTTP/1.1,public_web_server,malicious_file,3,5,15,0.97,False,
2026-05-04T13:02:18.546092,POST http://localhost:8080/tienda1/publico/pagar.jsp HTTP/1.1 modoA=insertar&precio=9567&B1=Pasar+po,public_web_server,dos,2,5,10,0.88,False,
2026-05-04T13:02:32.665089,POST http://localhost:8080/tienda1/publico/anadir.jsp HTTP/1.1 id=1&nombre=Queso+Manchego&precio=39%,public_web_server,dos,2,5,10,0.97,False,
2026-05-04T13:02:47.331560,POST http://localhost:8080/tienda1/publico/autenticar.jsp HTTP/1.1 modo=entrar&login=mizerk&pwd=bali,public_web_server,brute_force,3,5,15,0.88,False,
2026-05-04T13:03:01.932923,GET http://localhost:8080/tienda1/6909030637832563290.jsp HTTP/1.1,public_web_server,malicious_file,3,5,15,0.97,False,
2026-05-04T13:03:16.031334,GET http://localhost:8080/tienda1/publico/vaciar.jsp?B2A=Vaciar+carrito HTTP/1.1,public_web_server,dos,2,5,10,0.97,False,
2026-05-04T13:03:30.598087,GET http://localhost:8080/tienda1/publico/productos.jsp.Bak HTTP/1.1,public_web_server,info_leak,2,5,10,0.97,False,
2026-05-04T13:03:45.263254,POST http://localhost:8080/tienda1/publico/anadir.jsp HTTP/1.1 id=2&nombre=Jam%F3n+Ib%E9rico&precio=,public_web_server,sql_injection,4,5,20,0.99,False,
2026-05-04T13:03:59.669436,GET http://localhost:8080/tienda1/miembros/imagenes/castro.jpg HTTP/1.1,test_environment,info_leak,2,2,4,0.85,False,
2026-05-04T13:04:14.337618,GET http://localhost:8080/tienda1/.INC HTTP/1.1,public_web_server,info_leak,2,5,10,0.97,False,
2026-05-04T13:04:29.029658,GET http://localhost:8080/tienda1/publico/anadir.jsp?id=1&nombre=Vino+Rioja&precio=39&cantidad=53&B1,public_web_server,info_leak,2,5,10,0.85,False,
2026-05-04T13:04:45.887393,POST http://localhost:8080/tienda1/miembros/editar.jsp HTTP/1.1 modo=registro&login=doerr&password=8,public_web_server,malicious_file,3,5,15,0.97,False,
2026-05-04T13:05:02.696544,GET http://localhost:8080/tienda1/miembros/editar.jsp?modo=registro&login=vasiliad&password=E8COp762,public_web_server,malicious_file,3,5,15,0.95,False,
2026-05-04T13:05:17.244418,GET http://localhost:8080/tienda1/publico/entrar.jsp?errorMsg=%257C HTTP/1.1,public_web_server,info_leak,2,5,10,0.97,False,
2026-05-04T13:05:31.909157,GET http://localhost:8080/tienda1/miembros/.INC HTTP/1.1,public_web_server,info_leak,2,5,10,0.85,False,
2026-05-04T13:05:45.979053,GET http://localhost:8080/tienda1/miembros/fotos.jsp HTTP/1.1,test_environment,benign,3,2,6,0.85,False,
2026-05-04T13:06:00.622632,GET http://localhost:8080/tienda1/imagenes/1.gif/asf-logo-wide.gif/.OLD HTTP/1.1,public_web_server,info_leak,2,5,10,0.97,False,
2026-05-04T13:06:17.399018,POST http://localhost:8080/tienda1/publico/registro.jsp HTTP/1.1 modo=registro&login=dezoete&passwor,public_web_server,malicious_file,3,5,15,0.9,False,
2026-05-04T13:06:31.670661,GET http://localhost:8080/tienda1/imagenes/1.gif HTTP/1.1,test_environment,info_leak,2,2,4,0.85,False,
2026-05-04T13:06:46.329647,POST http://localhost:8080/tienda1/publico/anadir.jsp HTTP/1.1 id=2&nombre=Ques%2Bo+Manchego&precio=,public_web_server,sql_injection,4,5,20,0.97,False,
2026-05-04T13:07:00.453463,GET http://localhost:8080/tienda1/miembros/fotos.jsp HTTP/1.1,test_environment,benign,3,2,6,0.85,False,
2026-05-04T13:07:17.147881,POST http://localhost:8080/tienda1/miembros/editar.jsp HTTP/1.1 modo=registro&login=vries&password=s,public_web_server,malicious_file,3,5,15,0.95,False,
2026-05-04T13:07:33.851852,GET http://localhost:8080/tienda1/publico/registro.jsp?modo=registro&login=defalco&password=botonesS,public_web_server,malicious_file,3,5,15,0.97,False,
2026-05-04T13:07:50.541342,POST http://localhost:8080/tienda1/publico/registro.jsp HTTP/1.1 modo=registro&login=baziuk4&passwor,public_web_server,malicious_file,3,5,15,0.95,False,
2026-05-04T13:08:05.175952,GET http://localhost:8080/tienda1/publico/anadir.jsp?id=3&nombre=Queso+Manchego&precio=100&cantidad=,public_web_server,info_leak,2,5,10,0.97,False,
2026-05-04T13:08:19.231282,GET http://localhost:8080/tienda1/miembros/salir.jsp HTTP/1.1,test_environment,benign,3,2,6,0.9,False,
2026-05-04T13:08:33.398078,POST http://localhost:8080/tienda1/publico/vaciar.jsp HTTP/1.1 B2=bob%2540%253CSCRipt%253Ealert%2528,public_web_server,dos,2,5,10,0.97,False,
2026-05-04T13:08:50.082602,POST http://localhost:8080/tienda1/publico/registro.jsp HTTP/1.1 modo=registro&login=charko&password,public_web_server,malicious_file,3,5,15,0.97,False,
2026-05-04T13:09:10.826346,GET http://localhost:8080/tienda1/publico/entrar.jsp?errorMsg=sessionid%3D12312312%26+username%3D%25,public_web_server,info_leak,2,5,10,0.99,False,
2026-05-04T13:09:24.918876,GET http://localhost:8080/tienda1/miembros/index.jsp HTTP/1.1,test_environment,benign,3,2,6,0.85,False,
2026-05-04T13:09:38.979381,POST http://localhost:8080/tienda1/publico/pagar.jsp HTTP/1.1 modo=insertar&precio=4658&B1=Pasar+por,public_web_server,dos,2,5,10,0.97,False,
2026-05-04T13:09:53.134107,POST http://localhost:8080/tienda1/publico/pagar.jsp HTTP/1.1 modo=insertar&precio=1517&B1=Pasar+por,public_web_server,dos,2,5,10,0.99,False,
2026-05-04T13:10:07.644563,POST http://localhost:8080/tienda1/publico/entrar.jsp HTTP/1.1 errorMsg=Credenciales+incorrectas,public_web_server,brute_force,3,5,15,0.85,False,
2026-05-04T13:10:21.690605,GET http://localhost:8080/tienda1/publico/miembros.jsp HTTP/1.1,test_environment,benign,3,2,6,0.9,False,
2026-05-04T13:10:36.340369,GET http://localhost:8080/tienda1/publico/autenticar.jsp?modo=entrar&login=dormer&pwd=sA6v682iA&reme,public_web_server,brute_force,3,5,15,0.88,False,
2026-05-04T13:10:50.952661,GET http://localhost:8080/tienda1/publico/anadir.jsp?id=1&nombre=AND+1%3D1&precio=39&cantidad=23&B1=,public_web_server,sql_injection,4,5,20,0.97,False,
2026-05-04T13:11:05.618477,GET http://localhost:8080/tienda1/publico/vaciar.jsp?B2=Vaciar+carrito%27+AND+%271%27%3D%271 HTTP/1.,public_web_server,info_leak,2,5,10,0.99,False,
2026-05-04T13:11:20.270000,GET http://localhost:8080/tienda1/publico/autenticar.jsp?modo=entrar&login=%2F%3Fma%2Crlo&pwd=col2g3,public_web_server,brute_force,3,5,15,0.88,False,
2026-05-04T13:11:34.344573,GET http://localhost:8080/tienda1/miembros/salir.jsp HTTP/1.1,test_environment,benign,3,2,6,0.9,False,
2026-05-04T13:11:48.993019,GET http://localhost:8080/tienda1/publico/entrar.jsp?errorMsg=Credenciales+incorrectas HTTP/1.1,public_web_server,info_leak,2,5,10,0.97,False,
2026-05-04T13:12:03.103150,GET http://localhost:8080/tienda1/global/titulo.jsp HTTP/1.1,test_environment,benign,3,2,6,0.9,False,
2026-05-04T13:12:19.800110,GET http://localhost:8080/tienda1/publico/registro.jsp?modo=registro&login=duffy&password=acabADameN,public_web_server,malicious_file,3,5,15,0.95,False,
2026-05-04T13:12:36.470271,GET http://localhost:8080/tienda1/miembros/editar.jsp?modo=registro&loginA=suilin&password=654261ITU,public_web_server,malicious_file,3,5,15,0.97,False,
2026-05-04T13:12:50.517159,GET http://localhost:8080/tienda1/global/titulo.jsp HTTP/1.1,test_environment,benign,3,2,6,0.9,False,
2026-05-04T13:13:04.562770,GET http://localhost:8080/tienda1/global/creditos.jsp HTTP/1.1,test_environment,benign,3,2,6,0.9,False,
2026-05-04T13:13:20.162796,GET http://localhost:8080/tienda1/publico/caracteristicas.jsp?idA=1 HTTP/1.1,public_web_server,info_leak,2,5,10,0.85,False,
2026-05-04T13:13:34.758966,GET http://localhost:8080/tienda1/miembros/salir.jsp/6909030637832563290.jsp HTTP/1.1,public_web_server,malicious_file,3,5,15,0.95,False,
2026-05-04T13:13:49.289188,GET http://localhost:8080/tienda1/publico/pagar.jsp?modo=insertar&precio=1437&B1=Pasar+por+caja HTTP,public_web_server,malicious_file,3,5,15,0.9,False,
2026-05-04T13:14:03.604131,GET http://localhost:8080/tienda1/miembros/asf-logo-wide.gif HTTP/1.1,test_environment,info_leak,2,2,4,0.9,False,
2026-05-04T13:14:18.291272,GET http://localhost:8080/tienda1/publico/caracteristicas.jsp?id=bob%40%3CSCRipt%3Ealert%28Paros%29%,public_web_server,info_leak,2,5,10,0.97,False,
2026-05-04T13:14:32.522281,POST http://localhost:8080/tienda1/publico/anadir.jsp HTTP/1.1 id=1&nombre=Jam%F3n+Ib%E9rico&precioA,public_web_server,dos,2,5,10,0.97,False,
2026-05-04T13:14:47.216636,GET http://localhost:8080/tienda1/publico/entrar.jsp?errorMsg=Credenciales+incorrectas HTTP/1.1,public_web_server,info_leak,2,5,10,0.97,False,
2026-05-04T13:15:01.763271,GET http://localhost:8080/tienda1/publico/miembros.jsp/asf-logo-wide.gif HTTP/1.1,public_web_server,info_leak,2,5,10,0.97,False,
2026-05-04T13:15:16.508715,POST http://localhost:8080/tienda1/publico/autenticar.jsp HTTP/1.1 modo=entrar&login=velasque9&pwd=a,public_web_server,brute_force,3,5,15,0.88,False,
2026-05-04T13:15:30.704191,GET http://localhost:8080/tienda1/miembros/index.jsp HTTP/1.1,test_environment,benign,3,2,6,0.85,False,
2026-05-04T13:15:47.144673,POST http://localhost:8080/tienda1/miembros/editar.jsp HTTP/1.1 modo=registro&login=gantt&password=s,internal_database,brute_force,3,4,12,0.85,False,
2026-05-04T13:16:01.675312,GET http://localhost:8080/tienda1/publico/caracteristicas.jsp?id=1 HTTP/1.1,public_web_server,info_leak,2,5,10,0.85,False,
2026-05-04T13:16:16.277518,POST http://localhost:8080/tienda1/publico/autenticar.jsp HTTP/1.1 modo=entrar&login=yihban&pwd=04or,public_web_server,brute_force,3,5,15,0.88,False,
2026-05-04T13:16:30.467684,POST http://localhost:8080/tienda1/publico/anadir.jsp HTTP/1.1 id=3&nombre=Queso+Manchego&precio=85&,public_web_server,dos,2,5,10,0.88,False,
2026-05-04T13:16:44.614604,POST http://localhost:8080/tienda1/publico/anadir.jsp HTTP/1.1 id=3&nombre=Vino+Rioja&precio=39&cant,public_web_server,dos,2,5,10,0.85,False,
2026-05-04T13:16:58.936025,GET http://localhost:8080/tienda1/imagenes/3.gif HTTP/1.1,test_environment,info_leak,2,2,4,0.85,False,
2026-05-04T13:17:13.214132,GET http://localhost:8080/tienda1/miembros/asf-logo-wide.gif.bak HTTP/1.1,test_environment,info_leak,2,2,4,0.97,False,
2026-05-04T13:17:27.735465,GET http://localhost:8080/tienda1/publico/pagar.jsp?modo=insertar&precio=1972&B1=Pasar+por+caja HTTP,public_web_server,malicious_file,3,5,15,0.9,False,
2026-05-04T13:17:42.411917,GET http://localhost:8080/tienda1/publico/entrar.jsp?errorMsg=%3C%21--%23include+file%3D%22archivo_s,public_web_server,info_leak,2,5,10,0.97,False,
2026-05-04T13:17:57.114511,POST http://localhost:8080/tienda1/publico/caracteristicas.jsp HTTP/1.1 id=1bob%2540%253CSCRipt%253E,public_web_server,malicious_file,3,5,15,0.97,False,
2026-05-04T13:18:11.389476,POST http://localhost:8080/tienda1/publico/entrar.jsp HTTP/1.1 errorMsg=any%250ASet-cookie%253A%2BTa,public_web_server,dos,2,5,10,0.99,False,
2026-05-04T13:18:25.469620,GET http://localhost:8080/tienda1/publico/pagar.jsp?modo=insertar&precio=6543&B1A=Confirmar HTTP/1.1,public_web_server,dos,2,5,10,0.97,False,
2026-05-04T13:18:39.571038,POST http://localhost:8080/tienda1/publico/pagar.jsp HTTP/1.1 modo=insertar&precio=280&B1=Pasar+por+,public_web_server,dos,2,5,10,0.88,False,
2026-05-04T13:18:54.199135,GET http://localhost:8080/tienda1/publico/miembros.jsp/6909030637832563290.jsp HTTP/1.1,public_web_server,malicious_file,3,5,15,0.97,False,
2026-05-04T13:19:08.316730,POST http://localhost:8080/tienda1/publico/vaciar.jsp HTTP/1.1 B2=Vaciar+carrito,public_web_server,dos,2,5,10,0.97,False,
2026-05-04T13:19:22.977236,POST http://localhost:8080/tienda1/publico/anadir.jsp HTTP/1.1 id=1&nombre=Jam%F3n+Ib%E9rico&precio=,public_web_server,sql_injection,4,5,20,0.97,False,
