timestamp,raw_log_preview,extracted_asset,extracted_threat,likelihood_score,impact_score,risk_score,confidence,requires_review,human_override
2026-05-01T23:49:37.049068,GET http://localhost:8080/tienda1/index.jsp HTTP/1.1,public_web_server,info_leak,2,5,10,0.9,False,
2026-05-01T23:49:37.778476,GET http://localhost:8080/tienda1/publico/anadir.jsp?id=3&nombre=Vino+Rioja&precio=100&cantidad=55&B,public_web_server,sql_injection,4,5,20,0.9,False,
2026-05-01T23:49:38.485401,POST http://localhost:8080/tienda1/publico/anadir.jsp HTTP/1.1 id=3&nombre=Vino+Rioja&precio=100&can,public_web_server,sql_injection,4,5,20,0.9,False,
2026-05-01T23:49:39.227891,GET http://localhost:8080/tienda1/publico/autenticar.jsp?modo=entrar&login=choong&pwd=d1se3ci%F3n&re,public_web_server,info_leak,2,5,10,0.9,False,
2026-05-01T23:49:39.980417,POST http://localhost:8080/tienda1/publico/autenticar.jsp HTTP/1.1 modo=entrar&login=choong&pwd=d1se,public_web_server,info_leak,2,5,10,0.9,False,
2026-05-01T23:49:40.649887,GET http://localhost:8080/tienda1/publico/caracteristicas.jsp?id=2 HTTP/1.1,public_web_server,info_leak,2,5,10,0.9,False,
2026-05-01T23:49:41.303220,POST http://localhost:8080/tienda1/publico/caracteristicas.jsp HTTP/1.1 id=2,public_web_server,info_leak,2,5,10,0.9,False,
2026-05-01T23:49:41.916380,GET http://localhost:8080/tienda1/publico/carrito.jsp HTTP/1.1,public_web_server,info_leak,2,5,10,0.9,False,
2026-05-01T23:49:42.669084,GET http://localhost:8080/tienda1/publico/entrar.jsp?errorMsg=Credenciales+incorrectas HTTP/1.1,public_web_server,info_leak,2,5,10,0.9,False,
2026-05-01T23:49:43.343057,POST http://localhost:8080/tienda1/publico/entrar.jsp HTTP/1.1 errorMsg=Credenciales+incorrectas,public_web_server,info_leak,2,5,10,0.9,False,
2026-05-01T23:49:43.997206,GET http://localhost:8080/tienda1/publico/miembros.jsp HTTP/1.1,public_web_server,info_leak,2,5,10,0.9,False,
2026-05-01T23:49:44.735143,GET http://localhost:8080/tienda1/publico/pagar.jsp?modo=insertar&precio=2672&B1=Pasar+por+caja HTTP,public_web_server,sql_injection,4,5,20,0.9,False,
2026-05-01T23:49:45.458914,POST http://localhost:8080/tienda1/publico/pagar.jsp HTTP/1.1 modo=insertar&precio=2672&B1=Pasar+por,public_web_server,info_leak,2,5,10,0.9,False,
2026-05-01T23:49:46.115447,GET http://localhost:8080/tienda1/publico/productos.jsp HTTP/1.1,public_web_server,info_leak,2,5,10,0.9,False,
2026-05-01T23:49:47.070830,GET http://localhost:8080/tienda1/publico/registro.jsp?modo=registro&login=cen&password=40a5E&nombre,public_web_server,sql_injection,4,5,20,0.9,False,
2026-05-01T23:49:48.028419,POST http://localhost:8080/tienda1/publico/registro.jsp HTTP/1.1 modo=registro&login=cen&password=40,test_environment,info_leak,2,2,4,0.7,True,
2026-05-01T23:49:48.774191,GET http://localhost:8080/tienda1/publico/vaciar.jsp?B2=Vaciar+carrito HTTP/1.1,public_web_server,info_leak,2,5,10,0.9,False,
2026-05-01T23:49:49.513214,POST http://localhost:8080/tienda1/publico/vaciar.jsp HTTP/1.1 B2=Vaciar+carrito,public_web_server,info_leak,2,5,10,0.9,False,
2026-05-01T23:49:50.161150,GET http://localhost:8080/tienda1/global/creditos.jsp HTTP/1.1,public_web_server,info_leak,2,5,10,0.9,False,
2026-05-01T23:49:50.867221,GET http://localhost:8080/tienda1/global/menum.jsp HTTP/1.1,public_web_server,info_leak,2,5,10,0.9,False,
2026-05-01T23:49:51.559934,GET http://localhost:8080/tienda1/global/titulo.jsp HTTP/1.1,public_web_server,info_leak,2,5,10,0.9,False,
2026-05-01T23:49:52.200183,GET http://localhost:8080/tienda1/global/estilos.css HTTP/1.1,public_web_server,info_leak,2,5,10,0.9,False,
2026-05-01T23:49:52.851922,GET http://localhost:8080/tienda1/miembros/imagenes/castro.jpg HTTP/1.1,public_web_server,info_leak,2,5,10,0.9,False,
2026-05-01T23:49:53.527261,GET http://localhost:8080/tienda1/miembros/imagenes/ogono.jpg HTTP/1.1,public_web_server,info_leak,2,5,10,0.9,False,
2026-05-01T23:49:54.196802,GET http://localhost:8080/tienda1/miembros/imagenes/zarauz.jpg HTTP/1.1,public_web_server,info_leak,2,5,10,0.9,False,
2026-05-01T23:49:54.851151,GET http://localhost:8080/tienda1/miembros/index.jsp HTTP/1.1,public_web_server,info_leak,2,5,10,0.9,False,
2026-05-01T23:49:55.722832,GET http://localhost:8080/tienda1/miembros/editar.jsp?modo=registro&login=de_la&password=roder%F3n&n,public_web_server,sql_injection,4,5,20,0.9,False,
2026-05-01T23:49:56.597146,POST http://localhost:8080/tienda1/miembros/editar.jsp HTTP/1.1 modo=registro&login=de_la&password=r,public_web_server,info_leak,2,5,10,0.9,False,
2026-05-01T23:49:57.259206,GET http://localhost:8080/tienda1/miembros/fotos.jsp HTTP/1.1,public_web_server,info_leak,2,5,10,0.9,False,
2026-05-01T23:49:57.900162,GET http://localhost:8080/tienda1/miembros/salir.jsp HTTP/1.1,public_web_server,info_leak,2,5,10,0.9,False,
2026-05-01T23:49:58.558876,GET http://localhost:8080/tienda1/imagenes/1.gif HTTP/1.1,public_web_server,info_leak,2,5,10,0.9,False,
2026-05-01T23:49:59.214201,GET http://localhost:8080/tienda1/imagenes/2.gif HTTP/1.1,public_web_server,info_leak,2,5,10,0.9,False,
2026-05-01T23:49:59.884826,GET http://localhost:8080/tienda1/imagenes/3.gif HTTP/1.1,public_web_server,info_leak,2,5,10,0.9,False,
2026-05-01T23:50:00.552508,GET http://localhost:8080/tienda1/imagenes/cmenbul.gif HTTP/1.1,public_web_server,info_leak,2,5,10,0.9,False,
2026-05-01T23:50:01.204434,GET http://localhost:8080/tienda1/imagenes/logo.gif HTTP/1.1,public_web_server,info_leak,2,5,10,0.9,False,
2026-05-01T23:50:01.864134,GET http://localhost:8080/tienda1/imagenes/nuestratierra.jpg HTTP/1.1,public_web_server,info_leak,2,5,10,0.9,False,
2026-05-01T23:50:02.529935,GET http://localhost:8080/tienda1/index.jsp HTTP/1.1,public_web_server,info_leak,2,5,10,0.9,False,
2026-05-01T23:50:03.278946,GET http://localhost:8080/tienda1/publico/anadir.jsp?id=3&nombre=Queso+Manchego&precio=100&cantidad=,public_web_server,sql_injection,4,5,20,0.9,False,
2026-05-01T23:50:04.032307,POST http://localhost:8080/tienda1/publico/anadir.jsp HTTP/1.1 id=3&nombre=Queso+Manchego&precio=100,public_web_server,sql_injection,4,5,20,0.9,False,
2026-05-01T23:50:04.782254,GET http://localhost:8080/tienda1/publico/autenticar.jsp?modo=entrar&login=magrath&pwd=1an0re%E15354,public_web_server,sql_injection,4,5,20,0.9,False,
2026-05-01T23:50:05.544368,POST http://localhost:8080/tienda1/publico/autenticar.jsp HTTP/1.1 modo=entrar&login=magrath&pwd=1an,public_web_server,info_leak,2,5,10,0.9,False,
2026-05-01T23:50:06.210096,GET http://localhost:8080/tienda1/publico/caracteristicas.jsp?id=1 HTTP/1.1,public_web_server,info_leak,2,5,10,0.9,False,
2026-05-01T23:50:06.877347,POST http://localhost:8080/tienda1/publico/caracteristicas.jsp HTTP/1.1 id=1,public_web_server,info_leak,2,5,10,0.9,False,
2026-05-01T23:50:07.545330,GET http://localhost:8080/tienda1/publico/carrito.jsp HTTP/1.1,public_web_server,info_leak,2,5,10,0.9,False,
2026-05-01T23:50:08.291420,GET http://localhost:8080/tienda1/publico/entrar.jsp?errorMsg=Credenciales+incorrectas HTTP/1.1,public_web_server,info_leak,2,5,10,0.9,False,
2026-05-01T23:50:09.037021,POST http://localhost:8080/tienda1/publico/entrar.jsp HTTP/1.1 errorMsg=Credenciales+incorrectas,public_web_server,info_leak,2,5,10,0.9,False,
2026-05-01T23:50:09.711989,GET http://localhost:8080/tienda1/publico/miembros.jsp HTTP/1.1,public_web_server,info_leak,2,5,10,0.9,False,
2026-05-01T23:50:10.465036,GET http://localhost:8080/tienda1/publico/pagar.jsp?modo=insertar&precio=958&B1=Pasar+por+caja HTTP/,public_web_server,info_leak,2,5,10,0.9,False,
2026-05-01T23:50:11.228360,POST http://localhost:8080/tienda1/publico/pagar.jsp HTTP/1.1 modo=insertar&precio=958&B1=Pasar+por+,public_web_server,info_leak,2,5,10,0.9,False,
2026-05-01T23:50:11.896976,GET http://localhost:8080/tienda1/publico/productos.jsp HTTP/1.1,public_web_server,info_leak,2,5,10,0.9,False,
2026-05-01T23:50:12.770941,GET http://localhost:8080/tienda1/publico/registro.jsp?modo=registro&login=francois&password=patay&n,public_web_server,sql_injection,4,5,20,0.9,False,
2026-05-01T23:50:13.664405,POST http://localhost:8080/tienda1/publico/registro.jsp HTTP/1.1 modo=registro&login=francois&passwo,public_web_server,info_leak,2,5,10,0.9,False,
2026-05-01T23:50:14.394068,GET http://localhost:8080/tienda1/publico/vaciar.jsp?B2=Vaciar+carrito HTTP/1.1,public_web_server,info_leak,2,5,10,0.9,False,
2026-05-01T23:50:15.140950,POST http://localhost:8080/tienda1/publico/vaciar.jsp HTTP/1.1 B2=Vaciar+carrito,public_web_server,info_leak,2,5,10,0.9,False,
2026-05-01T23:50:15.807110,GET http://localhost:8080/tienda1/global/creditos.jsp HTTP/1.1,public_web_server,info_leak,2,5,10,0.9,False,
2026-05-01T23:50:16.470049,GET http://localhost:8080/tienda1/global/menum.jsp HTTP/1.1,public_web_server,info_leak,2,5,10,0.9,False,
2026-05-01T23:50:17.131875,GET http://localhost:8080/tienda1/global/titulo.jsp HTTP/1.1,public_web_server,info_leak,2,5,10,0.9,False,
2026-05-01T23:50:17.803030,GET http://localhost:8080/tienda1/global/estilos.css HTTP/1.1,public_web_server,info_leak,2,5,10,0.9,False,
